expected,actual,error,max_error,pass
-0.9167021614778263,-0.9167021614778263,0.0,9.167021614778264e-11,True
-0.4145730279271199,-0.4145730279271199,0.0,4.1457302792711995e-11,True
1.3884891949048332,1.3884891949048332,0.0,1.3884891949048333e-10,True
-0.27928652782231744,-0.27928652782231744,0.0,2.7928652782231745e-11,True
0.02005996793319488,0.02005996793319488,0.0,2.005996793319488e-12,True
-1.2128202683419744,-1.2128202683419744,0.0,1.2128202683419744e-10,True
0.03156782842831907,0.03156782842831903,3.469446951953614e-17,3.1567828428319067e-12,True
-0.006280084588158652,-0.006280084588158639,1.3010426069826053e-17,6.280084588158653e-13,True
-0.9881260031875319,-0.9881260031875319,0.0,9.881260031875319e-11,True
-1.3647063419897814,-1.3647063419897811,2.220446049250313e-16,1.3647063419897815e-10,True
0.17290585241676582,0.17290585241676576,5.551115123125783e-17,1.7290585241676582e-11,True
0.29592740649255167,0.2959274064925517,5.551115123125783e-17,2.959274064925517e-11,True
1.1694022581305519,1.169402258130552,2.220446049250313e-16,1.169402258130552e-10,True
1.2322140265479171,1.2322140265479171,0.0,1.232214026547917e-10,True
-0.6056090191444751,-0.6056090191444751,0.0,6.056090191444751e-11,True
0.1852451205363163,0.18524512053631634,2.7755575615628914e-17,1.8524512053631633e-11,True
0.8482048612475028,0.8482048612475028,0.0,8.482048612475028e-11,True
-0.045412597462349935,-0.045412597462349956,2.0816681711721685e-17,4.5412597462349936e-12,True
0.5901518468340895,0.5901518468340895,0.0,5.901518468340895e-11,True
-1.1140165862997058,-1.1140165862997058,0.0,1.1140165862997058e-10,True
-0.6546752509346956,-0.6546752509346956,0.0,6.546752509346956e-11,True
-0.6294963435170453,-0.6294963435170453,0.0,6.294963435170454e-11,True
1.1738809787375377,1.173880978737538,2.220446049250313e-16,1.1738809787375378e-10,True
-1.176402661034318,-1.176402661034318,0.0,1.176402661034318e-10,True
-1.4161526819960208,-1.4161526819960208,0.0,1.416152681996021e-10,True
0.513236243251046,0.513236243251046,0.0,5.13236243251046e-11,True
-0.696423435526044,-0.696423435526044,0.0,6.96423435526044e-11,True
-1.0725788789020954,-1.0725788789020954,0.0,1.0725788789020954e-10,True
0.15311551136606916,0.15311551136606916,0.0,1.5311551136606917e-11,True
0.7297950735893576,0.7297950735893576,0.0,7.297950735893577e-11,True
-0.6382148559747178,-0.6382148559747178,0.0,6.382148559747178e-11,True
-0.21520024467365864,-0.21520024467365864,0.0,2.1520024467365865e-11,True
-0.534717477254132,-0.534717477254132,0.0,5.34717477254132e-11,True
